epoch,acc,loss,lr,val_acc,val_loss
44,0.9974937343358395,0.3027383547677731,0.000100000005,0.9961783439490446,0.3038958176306099
45,0.9975,0.30253038883209227,0.000100000005,0.9872611468764627,0.32778785452721226
46,0.9962406010556042,0.3046800979695523,0.000100000005,0.9834394908255073,0.3327953690556204
47,0.9962406015037594,0.30672857583614815,0.000100000005,0.9692307692307692,0.3760391457340656
48,0.993734335839599,0.3019100045948698,0.000100000005,0.9949044585987261,0.29560712686010227
49,0.99875,0.297515789270401,0.000100000005,0.9898089171974522,0.30817649755508275
50,0.9974937343358395,0.29537279519222137,0.000100000005,0.9961783439490446,0.2949313879392709
51,0.9974937343358395,0.29380383333167936,0.000100000005,0.9961783439490446,0.2959100747184389
52,1.0,0.2841144759105262,0.000100000005,0.996178344328692,0.28957624116520975
53,1.0,0.28345325231552126,0.000100000005,0.9923566882777366,0.293958909686204
54,0.9974937343358395,0.29893355844612407,0.000100000005,0.9910828025477707,0.31111321737811826
55,0.9974937343358395,0.28504896739072966,0.000100000005,0.9923076923076923,0.3006613497550671
56,0.9974937343358395,0.28094270384700076,0.000100000005,0.9961783439490446,0.28420587265567415
57,0.99875,0.2820459687709808,0.000100000005,0.9923566878980892,0.29165007286011035
58,1.0,0.27430041212784617,0.000100000005,0.9961783439490446,0.2816447627012897
59,0.9987468671679198,0.2739940639725305,0.000100000005,0.9949044585987261,0.28039517873411723
60,0.9987468671679198,0.2735636139423925,0.000100000005,0.9910828025477707,0.28793081060336656
61,0.99875,0.2706585532426834,0.000100000005,0.9961783439490446,0.27349097538905537
62,0.9974937343358395,0.2729162573067467,0.000100000005,0.9923566878980892,0.297113202293967
63,0.993734335839599,0.2759337620179456,0.000100000005,0.9961538461538462,0.27417172006307505
64,0.9987468671679198,0.26768104287615996,0.000100000005,0.7796178349264108,2.3281925425407994
65,0.9974937343358395,0.2702608507378657,0.000100000005,0.9885350318471338,0.29701885258316235
66,0.99875,0.2648116201162338,0.000100000005,0.9936305732484076,0.27791192315186664
67,0.9987468671679198,0.26006247794120235,3.1622778e-05,0.9949044585987261,0.2676818946364579
68,1.0,0.2599470905940933,3.1622778e-05,0.996178344328692,0.2640516820986559
69,0.9974937343358395,0.2605420941099487,3.1622778e-05,0.9974522292993631,0.26160842267570983
70,1.0,0.25789374887943267,3.1622778e-05,0.9949044585987261,0.26353208798511774
71,0.9987468671679198,0.2600652251327247,3.1622778e-05,0.9961538461538462,0.26656581698319853
72,1.0,0.2563922949751517,3.1622778e-05,0.9961783439490446,0.2674736599633648
73,0.9962406015037594,0.26377656951285244,3.1622778e-05,0.9961783439490446,0.2606499968061022
74,0.9975,0.2644391959905624,3.1622778e-05,0.9949044585987261,0.2691706059085336
75,0.9987468671679198,0.25649169595319227,3.1622778e-05,0.9961783439490446,0.261657893999367
76,0.9974937343358395,0.2558227092550512,3.1622778e-05,0.9961783439490446,0.25876575195865265
77,1.0,0.2536695144678417,3.1622778e-05,0.9961783439490446,0.25606937696979304
78,1.0,0.2522525775432587,3.1622778e-05,0.9961783439490446,0.2568761726853194
79,0.9974937343358395,0.2555885535284391,3.1622778e-05,0.9961538461538462,0.25657117229241594
80,0.9962406015037594,0.25707421311758516,3.1622778e-05,0.9961783439490446,0.26350865189436895
81,1.0,0.2504967770779641,3.1622778e-05,0.9961783439490446,0.2570833601959192
82,1.0,0.24993379384279252,3.1622778e-05,0.9949044585987261,0.25874184597829347
83,1.0,0.24966223470698623,1.0000001e-05,0.9974522292993631,0.2528957245646009
84,0.9987468671679198,0.2511976441195734,1.0000001e-05,0.9949044585987261,0.2542675210222317
85,1.0,0.2501977525632782,1.0000001e-05,0.9961783439490446,0.2531593645074565
86,1.0,0.2496406251192093,1.0000001e-05,0.9961783439490446,0.252742650744262
87,1.0,0.25063980182161305,1.0000001e-05,0.9961538461538462,0.25319172021670217
88,0.9987468671679198,0.25059006731014205,1.0000001e-05,0.9961783439490446,0.25212642558061393
89,1.0,0.24804463829462392,1.0000001e-05,0.9949044585987261,0.2532544507342539
90,1.0,0.24809873521327971,1.0000001e-05,0.9974522292993631,0.25032787820336166
91,0.9974937343358395,0.25175789125581133,1.0000001e-05,0.9949044585987261,0.25352659396305205
92,1.0,0.24663360293646505,1.0000001e-05,0.9961783439490446,0.2520849939744184
93,1.0,0.2468328646998059,1.0000001e-05,0.9961783439490446,0.2514817450076911
94,0.99875,0.24847117960453033,1.0000001e-05,1.0,0.2492164806765356
95,0.9974937343358395,0.24910410237790348,1.0000001e-05,1.0,0.24925318211317063
96,1.0,0.2465024140843174,1.0000001e-05,0.9961783439490446,0.2508411375010849
97,0.9974937343358395,0.2480790456733608,1.0000001e-05,0.9961783439490446,0.25057577674935577
98,1.0,0.24545909105835104,1.0000001e-05,0.9961783439490446,0.24980099668168718
99,1.0,0.24524474501609803,1.0000001e-05,0.9949044585987261,0.25072800173501303
100,0.9987468671679198,0.24674707453203082,3.1622778e-06,0.9974522292993631,0.24788303959901165
101,1.0,0.24628357551898575,3.1622778e-06,0.9949044585987261,0.249779179008903
102,1.0,0.24521963664314203,3.1622778e-06,0.9961783439490446,0.24872842704414563
103,1.0,0.24533483058214187,3.1622778e-06,0.9961538461538462,0.24889593846522845
104,0.9987468671679198,0.24743644332975373,3.1622778e-06,0.9961783439490446,0.2483351230621338
105,0.9987468671679198,0.24660081705802067,3.1622778e-06,0.9961783439490446,0.24773570872416162
106,1.0,0.24488062846630737,3.1622778e-06,0.9949044585987261,0.24865008436950148
107,1.0,0.24497699588537217,3.1622778e-06,0.9974522292993631,0.24700130239413803
108,1.0,0.24532544104975268,3.1622778e-06,0.9949044585987261,0.2485050992411413
109,1.0,0.24474831750817166,3.1622778e-06,0.9961783439490446,0.2472342300566898
110,1.0,0.24428733488670865,3.1622778e-06,0.9974522292993631,0.24671650118888563
111,0.9975,0.24711607098579408,3.1622778e-06,0.9948717948717949,0.24933311427250887
112,1.0,0.24447887975321078,3.1622778e-06,0.9961783439490446,0.2482304768577503
113,1.0,0.2452001532815154,3.1622778e-06,0.9949044585987261,0.25149712661269363
114,1.0,0.2440042168200763,3.1622778e-06,0.9974522292993631,0.24701363245013414
115,0.99875,0.24655966818332672,3.1622778e-06,0.9949044585987261,0.250723749645956
116,0.9962406010556042,0.2537258845522888,1.0000001e-06,0.9974522292993631,0.24650763575058834
117,0.9987468671679198,0.2453418809519077,1.0000001e-06,0.9949044585987261,0.24922799050428304
118,1.0,0.24459890655258246,1.0000001e-06,0.9961783439490446,0.24798528639374265
119,0.99875,0.24893027395009995,1.0000001e-06,0.9961538461538462,0.24805633918597148
120,1.0,0.24519094003173045,1.0000001e-06,0.9961783439490446,0.24768998345751672
